Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	AirmarAirTemp	AirmarWindDirection	AirmarWindSpeed	AirmarWindGust	AirmarHeading	AirmarAirFix	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19
2024-07-12 14:20	63.13401	-82.05261	12	56	0	3	530	2	0	0.022	13.5	6	4.021	28.41	4.4	310	7	9	0	1	0	2	6	-67		-64	-70	-70	-76	-82	-76	-76	-82	-70	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 14:30	63.13659	-82.05033	12	57	0	1	530	2	0	0.022	13.4	7	4.033	28.42	4.3	305	7	9	0	1	0	2	6	-66		-64	-64	-70	-76	-76	-64	-76	-76	-70	-64	-64	-76	-76	-76	-76	-70	-70	-70	-70
2024-07-12 14:40	63.13962	-82.04754	12	58	0	1	550	2	0	0.02	13.3	7	4.023	28.41	4.3	300	7	8	0	1	0	2	6	-66		-64	-64	-70	-76	-76	-70	-70	-76	-76	-64	-58	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 14:50	63.14283	-82.04499	12	59	0	1	530	2	0	0.022	13.3	7	4.021	28.41	4.3	305	8	9	0	1	0	2	6	-65		-64	-64	-70	-70	-76	-70	-70	-76	-76	-64	-64	-70	-76	-70	-70	-70	-70	-70	-70
2024-07-12 15:00	63.14595	-82.0419	13	0	0	1	540	2	0	0.022	13.3	7	4.017	28.42	4.6	305	7	9	0	1	0	2	6	-65		-70	-70	-70	-76	-76	-70	-70	-76	-76	-70	-58	-64	-70	-76	-70	-70	-70	-70	-70
2024-07-12 15:10	63.14919	-82.03815	12	1	0	1	540	2	0	0.022	13.5	7	4.04	28.43	4.6	300	8	9	0	1	0	2	6	-65		-64	-70	-70	-76	-76	-64	-64	-70	-76	-70	-64	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 15:20	63.15297	-82.03422	12	2	0	1	530	2	0	0.02	13.5	7	4.083	28.47	4.5	295	8	10	0	1	0	2	6	-64		-64	-70	-70	-82	-70	-64	-58	-64	-76	-76	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 15:30	63.15651	-82.0308	12	3	0	2	540	2	0	0.02	13.6	8	4.101	28.48	4.6	290	7	9	0	1	0	2	6	-65		-70	-64	-70	-76	-64	-64	-64	-70	-70	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 15:40	63.16014	-82.02816	12	4	0	1	540	2	0	0.02	13.6	7	4.127	28.5	4.6	295	8	9	0	1	0	2	6	-64		-70	-64	-70	-76	-64	-64	-64	-64	-70	-70	-76	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-12 15:50	63.16368	-82.02549	25	5	0	1	560	2	0	0.02	13.7	7	4.191	28.56	5	300	8	9	0	1	0	2	6	-64		-70	-64	-70	-76	-64	-64	-64	-70	-64	-64	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 16:00	63.16731	-82.02078	14	6	0	1	540	2	0	0.02	13.8	8	4.256	28.59	5	300	8	9	0	1	0	2	6	-64		-70	-64	-70	-70	-64	-64	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 16:10	63.17127	-82.0161	13	7	0	1	540	2	0	0.02	13.8	8	4.269	28.61	4.8	305	9	11	0	1	0	2	6	-65		-70	-64	-70	-76	-64	-64	-64	-76	-70	-70	-70	-70	-70	-76	-70	-70	-70	-70	-70
2024-07-12 16:20	63.17481	-82.01232	12	8	0	1	560	2	0	0.022	13.7	8	4.262	28.61	4.9	300	8	10	0	1	0	2	6	-66		-70	-64	-70	-76	-70	-64	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 16:30	63.17844	-82.00725	12	9	0	1	540	2	0	0.022	13.6	8	4.27	28.62	5	310	9	11	0	1	0	2	6	-66		-70	-64	-70	-76	-76	-64	-70	-76	-70	-76	-70	-70	-76	-70	-70	-70	-70	-64	-64
2024-07-12 16:50	63.1863	-81.9963	12	10	0	3	530	2	0	0.02	13.8	7	4.462	28.77	5	305	8	9	0	1	0	2	6	-66		-70	-64	-70	-76	-82	-70	-70	-70	-70	-76	-76	-64	-64	-70	-76	-70	-70	-70	-64
2024-07-12 17:00	63.1899	-81.99123	12	11	0	1	530	2	0	0.022	13.7	8	4.525	28.82	5.2	305	8	10	0	1	0	2	6	-65		-70	-64	-70	-76	-76	-70	-70	-70	-70	-70	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 17:10	63.19317	-81.98664	12	12	0	1	540	2	0	0.022	13.8	8	4.505	28.79	5.2	305	8	9	0	1	0	2	6	-66		-70	-64	-70	-76	-82	-76	-70	-70	-64	-70	-70	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-12 17:20	63.19677	-81.98115	12	13	0	1	530	2	0	0.02	13.9	8	4.529	28.83	5.2	285	8	9	0	1	0	2	6	-67		-70	-70	-70	-82	-82	-76	-76	-76	-64	-70	-76	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-12 17:30	63.19527	-81.98211	12	14	0	1	530	2	0	0.02	13.6	8	4.526	28.82	5.2	305	9	11	0	1	0	2	6	-67		-70	-70	-76	-82	-82	-76	-76	-76	-64	-70	-76	-70	-64	-64	-70	-70	-70	-70	-70
2024-07-12 17:40	63.1989	-81.97584	12	15	0	1	540	2	0	0.022	13.8	8	4.563	28.85	5.2	310	8	10	0	1	0	2	6	-67		-70	-70	-76	-82	-82	-70	-70	-76	-64	-70	-70	-70	-70	-64	-70	-70	-70	-70	-70
2024-07-12 17:50	63.2028	-81.96987	12	16	0	1	530	2	0	0.02	13.8	8	4.655	28.92	5.5	305	8	10	0	1	0	2	6	-67		-70	-64	-70	-82	-82	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 18:00	63.20616	-81.96363	12	17	0	1	530	2	0	0.02	13.9	8	4.757	28.98	5.4	285	8	9	0	1	0	2	6	-67		-70	-70	-76	-82	-82	-76	-70	-76	-70	-70	-70	-70	-70	-76	-70	-70	-70	-70	-70
2024-07-12 18:10	63.20385	-81.96423	12	18	0	1	530	2	0	0.02	13.6	8	4.667	28.93	5.4	285	8	9	0	1	0	2	6	-67		-64	-64	-76	-82	-82	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-12 18:20	63.2013	-81.96639	12	19	0	1	540	2	0	0.02	13.5	8	4.588	28.86	5.5	285	8	10	0	1	0	2	6	-67		-64	-70	-76	-82	-82	-76	-70	-76	-70	-70	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 18:30	63.19929	-81.96843	13	20	0	1	540	2	0	0.02	13.5	8	4.594	28.88	5.7	290	8	10	0	1	0	2	6	-66		-64	-70	-76	-82	-82	-70	-70	-70	-70	-70	-70	-58	-64	-70	-70	-70	-70	-70	-70
2024-07-12 18:40	63.19725	-81.9714	12	21	0	1	540	2	0	0.022	13.3	8	4.616	28.9	5.7	310	9	10	0	1	0	2	6	-67		-64	-70	-76	-82	-82	-70	-70	-76	-70	-70	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 18:50	63.20001	-81.96603	12	22	0	1	540	2	0	0.02	13.6	8	4.622	28.89	5.7	290	8	10	0	1	0	2	6	-67		-64	-70	-76	-82	-82	-76	-76	-76	-70	-70	-70	-64	-64	-70	-70	-70	-70	-70	-70
2024-07-12 19:00	63.19809	-81.96747	13	23	0	1	540	2	0	0.022	13.4	8	4.615	28.89	5.6	280	8	10	0	1	0	2	6	-68		-70	-70	-82	-82	-82	-76	-70	-76	-70	-70	-70	-64	-70	-70	-70	-70	-70	-70	-70
2024-07-12 19:10	63.19569	-81.96966	13	24	0	1	540	2	0	0.022	13.5	8	4.474	28.78	5.4	295	7	8	0	1	0	2	6	-67		-64	-70	-82	-82	-82	-70	-76	-70	-70	-70	-70	-64	-70	-70	-70	-70	-70	-70	-70
2024-07-12 19:20	63.19749	-81.96555	13	25	0	1	540	2	0	0.02	13.5	8	4.608	28.87	5.7	275	7	9	0	1	0	2	6	-67		-64	-70	-82	-82	-82	-76	-76	-70	-64	-70	-70	-64	-70	-70	-70	-70	-70	-70	-70
2024-07-12 19:30	63.19494	-81.96624	42	26	0	1	560	2	0	0.02	13.6	8	4.495	28.79	5.5	275	7	9	0	1	0	2	6	-67		-64	-70	-82	-82	-82	-76	-76	-70	-64	-70	-64	-64	-70	-76	-70	-70	-70	-70	-70
2024-07-12 20:00	63.18777	-81.97275	12	28	0	3	530	2	0	0.022	13.3	7	4.423	28.74	6.3	275	5	7	0	1	0	2	6	-68		-64	-64	-76	-82	-82	-82	-76	-76	-70	-70	-64	-70	-76	-76	-70	-70	-70	-70	-70
2024-07-12 20:10	63.18501	-81.97449	12	29	0	1	530	2	0	0.022	13.8	8	4.468	28.77	6	305	7	8	0	1	0	2	6	-68		-64	-64	-76	-82	-82	-82	-76	-76	-76	-76	-64	-70	-70	-76	-70	-70	-70	-70	-70
2024-07-12 20:20	63.1869	-81.97122	12	30	0	1	530	2	0	0.02	13.7	8	4.442	28.74	6	290	5	7	0	1	0	2	6	-68		-64	-64	-76	-82	-82	-76	-76	-76	-70	-70	-64	-70	-76	-76	-76	-70	-70	-70	-70
2024-07-12 20:30	63.18906	-81.96939	12	31	0	1	530	2	0	0.02	13.8	8	4.512	28.81	6.2	295	4	6	0	1	0	2	6	-68		-64	-64	-76	-82	-82	-76	-76	-76	-76	-76	-64	-70	-76	-76	-70	-70	-70	-70	-70
2024-07-12 20:40	63.19008	-81.96684	13	32	0	1	540	2	0	0.022	13.7	8	4.528	28.83	6.8	270	4	6	0	1	0	2	6	-68		-64	-70	-70	-82	-82	-76	-76	-70	-76	-76	-64	-70	-76	-76	-70	-70	-70	-70	-70
2024-07-12 20:50	63.18822	-81.96687	13	33	0	1	540	2	0	0.02	13.7	9	4.537	28.83	7	280	4	6	0	1	0	2	6	-68		-64	-64	-70	-82	-82	-76	-76	-76	-76	-76	-70	-70	-76	-70	-70	-70	-70	-70	-70
2024-07-12 21:00	63.18546	-81.9684	12	34	0	1	530	2	0	0.022	13.7	9	4.51	28.81	7	275	5	6	0	1	0	2	6	-67		-64	-70	-70	-82	-82	-76	-76	-76	-76	-76	-76	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-12 21:10	63.18276	-81.97137	12	35	0	1	530	2	0	0.02	13.6	9	4.498	28.8	7.2	270	5	6	0	1	0	2	6	-67		-64	-64	-70	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-64	-64	-64	-64	-70	-64
2024-07-12 21:20	63.18033	-81.97374	12	36	0	1	540	2	0	0.022	13.7	9	4.501	28.79	6.5	295	6	7	0	1	0	2	6	-67		-64	-64	-70	-82	-82	-76	-76	-76	-76	-76	-76	-76	-64	-64	-64	-64	-64	-70	-70
2024-07-12 22:00	63.18696	-81.97803	11	38	0	3	530	2	0	0.02	13.6	7	4.786	29	6.4	285	7	9	0	1	0	2	6	-68		-64	-64	-76	-82	-82	-82	-76	-76	-76	-70	-76	-76	-70	-64	-70	-70	-70	-70	-70
2024-07-12 22:10	63.18888	-81.98094	12	39	0	1	530	2	0	0.022	13.5	8	4.782	29.02	6.4	285	7	8	0	1	0	2	6	-68		-70	-64	-76	-82	-82	-82	-76	-76	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-12 22:20	63.19032	-81.98409	12	40	0	1	530	2	0	0.022	13.6	9	4.829	29.06	6.4	295	8	9	0	1	0	2	6	-67		-70	-64	-76	-76	-76	-76	-76	-70	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-12 22:30	63.19161	-81.98634	12	41	0	1	540	2	0	0.02	13.6	9	4.904	29.12	6.4	285	7	8	0	1	0	2	6	-68		-70	-64	-76	-82	-76	-82	-76	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 22:40	63.19374	-81.98799	15	42	0	1	540	2	0	0.022	13.6	9	4.916	29.12	6.4	280	6	8	0	1	0	2	6	-68		-70	-70	-76	-82	-76	-82	-70	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 22:50	63.195	-81.99156	12	43	0	1	540	2	0	0.022	13.4	9	4.97	29.16	6.3	280	7	9	0	1	0	2	6	-68		-70	-70	-76	-82	-76	-76	-70	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 23:00	63.19695	-81.99486	13	44	0	1	540	2	0	0.02	13.5	9	5.111	29.25	6.5	285	8	10	0	1	0	2	6	-68		-70	-70	-76	-82	-76	-76	-70	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 23:10	63.19881	-81.99849	12	45	0	1	540	2	0	0.022	13.3	9	5.135	29.27	6.5	285	8	9	0	1	0	2	6	-67		-70	-70	-76	-82	-76	-76	-70	-70	-70	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-12 23:20	63.20028	-82.00212	42	46	0	1	560	2	0	0.022	13.4	9	5.179	29.28	6.4	290	8	9	0	1	0	2	6	-67		-70	-70	-76	-76	-76	-76	-70	-70	-70	-64	-70	-76	-76	-70	-70	-70	-70	-70	-64
2024-07-12 23:30	63.20151	-82.00539	12	47	0	1	530	2	0	0.02	13.4	9	5.19	29.28	6.2	280	7	8	0	1	0	2	6	-67		-70	-70	-76	-76	-76	-76	-70	-70	-70	-64	-70	-76	-70	-70	-70	-70	-70	-70	-64
2024-07-13 00:00	63.20391	-82.00842	12	49	0	3	540	2	0	0.022	13.3	7	5.229	29.31	6.3	275	7	8	0	1	0	2	6	-67		-64	-70	-76	-82	-76	-70	-70	-76	-70	-70	-76	-76	-70	-70	-70	-70	-70	-70	-64
2024-07-13 00:10	63.20454	-82.01043	13	50	0	1	540	2	0	0.02	13.3	8	5.225	29.3	6.3	270	6	7	0	1	0	2	6	-66		-64	-70	-76	-82	-76	-70	-64	-70	-70	-64	-70	-76	-70	-70	-70	-70	-70	-70	-64
2024-07-13 00:20	63.20478	-82.0041	13	51	0	1	540	2	0	0.022	13.3	9	5.241	29.31	6.2	280	7	9	0	1	0	2	6	-67		-64	-70	-82	-82	-76	-70	-70	-76	-70	-70	-76	-76	-70	-70	-70	-70	-70	-70	-64
2024-07-13 00:30	63.20571	-82.00653	13	52	0	1	540	2	0	0.022	13.4	8	5.231	29.3	6.3	285	7	9	0	1	0	2	6	-67		-64	-70	-82	-82	-76	-70	-70	-76	-70	-70	-76	-76	-70	-70	-70	-70	-70	-70	-64
2024-07-13 00:40	63.20667	-82.01094	13	53	0	1	540	2	0	0.02	13.3	9	5.224	29.28	6.2	270	6	7	0	1	0	2	6	-66		-64	-70	-82	-82	-76	-70	-64	-76	-70	-64	-70	-76	-70	-64	-70	-70	-64	-70	-70
2024-07-13 00:50	63.20742	-82.00455	13	54	0	1	540	2	0	0.022	13.2	8	5.266	29.32	6.4	285	8	9	0	1	0	2	6	-66		-64	-70	-82	-82	-76	-70	-70	-70	-70	-70	-76	-70	-70	-64	-70	-70	-70	-70	-70
2024-07-13 01:00	63.20904	-82.00497	15	55	0	1	540	2	0	0.022	13.2	9	5.264	29.31	6.4	275	6	8	0	1	0	2	6	-67		-64	-70	-82	-82	-70	-70	-70	-76	-70	-70	-76	-70	-70	-64	-70	-70	-70	-70	-70
2024-07-13 01:10	63.21039	-82.0089	15	56	0	1	570	2	0	0.022	13.1	9	5.253	29.3	6.2	270	5	6	0	1	0	2	7	-66		-64	-76	-82	-82	-70	-70	-70	-76	-70	-70	-76	-70	-64	-64	-70	-70	-64	-70	-70
2024-07-13 01:20	63.21105	-82.00236	13	57	0	1	530	2	0	0.02	13.1	9	5.262	29.29	6.1	285	7	9	0	1	0	2	6	-67		-64	-76	-82	-82	-70	-64	-70	-76	-76	-70	-76	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-13 01:30	63.21339	-82.00227	11	58	0	2	530	2	0	0.022	13.1	9	5.26	29.29	6.2	275	7	8	0	1	0	2	6	-67		-64	-76	-82	-82	-70	-64	-70	-76	-76	-70	-70	-76	-70	-64	-70	-70	-70	-70	-70
2024-07-13 01:40	63.21537	-82.00443	12	59	0	2	530	2	0	0.022	13.1	9	5.252	29.28	6.1	280	6	8	0	1	0	2	6	-67		-64	-76	-82	-82	-70	-64	-70	-76	-76	-70	-70	-70	-70	-64	-70	-70	-70	-70	-70
2024-07-13 01:50	63.21726	-82.00656	12	0	0	2	530	2	0	0.022	13.1	9	5.247	29.28	5.8	280	6	8	0	1	0	2	6	-66		-64	-82	-82	-82	-70	-64	-64	-76	-76	-70	-70	-70	-64	-70	-70	-70	-70	-70	-70
2024-07-13 02:00	63.21912	-82.0017	12	1	0	1	530	2	0	0.022	13.1	8	5.222	29.26	5.7	275	6	7	0	1	0	2	6	-66		-64	-76	-82	-82	-64	-64	-70	-76	-70	-70	-70	-70	-64	-70	-70	-70	-70	-70	-64
2024-07-13 02:10	63.2208	-82.00284	12	2	0	1	530	2	0	0.02	13.1	8	5.205	29.25	5.7	280	6	7	0	1	0	2	6	-66		-64	-82	-82	-82	-70	-64	-76	-70	-70	-70	-70	-64	-64	-70	-76	-70	-70	-70	-64
2024-07-13 02:20	63.22236	-82.00443	12	3	0	1	530	2	0	0.022	13.1	8	5.206	29.25	5.4	270	6	7	0	1	0	2	6	-66		-64	-82	-82	-76	-70	-64	-70	-70	-64	-70	-70	-70	-64	-76	-76	-70	-70	-70	-64
2024-07-13 02:30	63.22242	-81.99588	12	4	0	1	530	2	0	0.022	13.1	8	5.195	29.24	5.4	290	7	8	0	1	0	2	6	-67		-64	-82	-82	-76	-64	-64	-70	-70	-70	-70	-70	-70	-70	-76	-76	-70	-70	-70	-64
2024-07-13 02:40	63.22407	-81.99567	12	5	0	1	530	2	0	0.022	13.1	8	5.19	29.23	5.3	285	7	8	0	1	0	2	6	-67		-64	-82	-82	-76	-70	-64	-70	-64	-70	-70	-70	-70	-70	-76	-70	-70	-70	-70	-70
2024-07-13 02:50	63.22608	-81.99567	12	6	0	1	530	2	0	0.022	13.1	8	5.184	29.23	5.2	280	7	8	0	1	0	2	6	-67		-70	-82	-82	-76	-70	-64	-64	-64	-64	-70	-76	-70	-76	-76	-70	-70	-70	-70	-64
2024-07-13 03:00	63.22785	-81.9963	12	7	0	1	540	2	0	0.022	13.1	8	5.186	29.23	5.2	275	6	8	0	1	0	2	6	-67		-76	-82	-82	-76	-64	-64	-64	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-07-13 03:10	63.22938	-81.99498	12	8	0	1	530	2	0	0.022	13.1	8	5.181	29.21	5.1	275	7	8	0	1	0	2	6	-67		-76	-82	-82	-76	-64	-64	-64	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-07-13 03:20	63.23172	-81.99507	15	9	0	2	570	2	0	0.02	13.1	8	5.197	29.23	5	280	7	9	0	1	0	2	7	-68		-76	-82	-82	-70	-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-07-13 03:30	63.23436	-81.99516	11	10	0	1	530	2	0	0.022	13	8	5.22	29.26	5	280	8	9	0	1	0	2	6	-67		-76	-82	-76	-70	-64	-64	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 03:40	63.2367	-81.99474	12	11	0	1	530	2	0	0.022	13	8	5.236	29.27	4.9	285	8	10	0	1	0	2	6	-67		-76	-82	-76	-70	-64	-58	-64	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 03:50	63.23928	-81.99351	12	12	0	1	530	2	0	0.022	13	8	5.249	29.27	5.1	290	9	11	0	1	0	2	6	-67		-82	-82	-76	-70	-64	-58	-64	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:00	63.24249	-81.99228	12	13	0	1	540	2	0	0.022	13	8	5.276	29.3	5.1	285	9	11	0	1	0	2	6	-67		-76	-76	-70	-70	-64	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:10	63.24576	-81.99111	12	14	0	1	530	2	0	0.022	13	8	5.292	29.31	5.1	285	8	10	0	1	0	2	6	-66		-76	-70	-70	-64	-64	-64	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:20	63.24897	-81.98889	12	15	0	1	530	2	0	0.022	13	8	5.293	29.32	5	290	8	9	0	1	0	2	6	-65		-76	-64	-64	-64	-64	-64	-70	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:30	63.2514	-81.98502	12	16	0	1	530	2	0	0.022	13	8	5.291	29.3	5	285	8	9	0	1	0	2	6	-65		-70	-64	-64	-64	-64	-64	-76	-76	-76	-70	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:40	63.2547	-81.98262	12	17	0	1	530	2	0	0.022	13	8	5.302	29.31	5	280	9	11	0	1	0	2	6	-65		-70	-64	-64	-70	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 04:50	63.2577	-81.98073	12	18	0	1	540	2	0	0.022	13	8	5.313	29.33	4.9	285	8	9	0	1	0	2	6	-65		-70	-64	-64	-64	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 05:00	63.26088	-81.9789	12	19	0	1	540	2	0	0.022	13	8	5.319	29.32	4.9	285	9	10	0	1	0	2	6	-65		-64	-64	-64	-64	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 05:10	63.26409	-81.97548	13	20	0	1	540	2	0	0.022	13	8	5.315	29.34	4.9	285	8	9	0	1	0	2	6	-66		-64	-70	-70	-64	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 05:30	63.27009	-81.97044	13	21	0	3	540	2	0	0.022	13	7	5.29	29.32	4.8	290	7	9	0	1	0	2	6	-66		-70	-70	-70	-64	-64	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 05:40	63.27261	-81.96807	13	22	0	2	570	2	0	0.022	13	8	5.28	29.32	4.9	290	7	8	0	1	0	2	7	-67		-70	-70	-70	-64	-64	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:00	63.27732	-81.96063	12	23	0	2	530	2	0	0.022	13	7	5.267	29.3	4.8	285	7	8	0	1	0	2	6	-66		-64	-70	-70	-70	-64	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:10	63.28008	-81.95829	12	24	0	1	530	2	0	0.022	13	8	5.267	29.31	4.7	290	6	7	0	1	0	2	6	-66		-64	-70	-70	-64	-64	-70	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:20	63.28245	-81.95535	12	25	0	2	530	2	0	0.022	13	8	5.264	29.31	4.6	270	6	8	0	1	0	2	6	-67		-64	-70	-70	-70	-64	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:30	63.28518	-81.954	11	26	0	1	530	2	0	0.022	13	8	5.269	29.31	4.5	270	7	8	0	1	0	2	6	-67		-64	-70	-70	-70	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:40	63.28794	-81.95364	12	27	0	1	530	2	0	0.022	13	8	5.272	29.31	4.5	270	7	8	0	1	0	2	6	-68		-64	-70	-70	-70	-70	-76	-76	-76	-76	-76	-70	-76	-70	-70	-70	-70	-70	-70	-70
2024-07-13 06:50	63.29076	-81.95376	12	28	0	1	540	2	0	0.022	13	8	5.261	29.31	4.5	275	8	10	0	1	0	2	6	-68		-64	-70	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70
2024-07-13 07:00	63.29391	-81.95481	12	29	0	1	530	2	0	0.022	13	8	5.248	29.28	4.5	275	8	9	0	1	0	2	6	-68		-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 07:10	63.29718	-81.9555	12	30	0	2	540	2	0	0.022	13	8	5.227	29.28	4.5	275	7	8	0	1	0	2	6	-66		-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-28
2024-07-13 07:20	63.30018	-81.95604	12	31	0	1	530	2	0	0.022	13	8	5.195	29.26	4.5	280	8	10	0	1	0	2	6	-65		-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-22
2024-07-13 07:30	63.303	-81.95685	12	32	0	1	530	2	0	0.022	13	8	5.181	29.27	4.4	275	7	9	0	1	0	2	6	-65		-64	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-22
2024-07-13 07:40	63.30585	-81.95748	12	33	0	1	530	2	0	0.022	13	8	5.168	29.24	4.3	250	7	8	0	1	0	2	6	-65		-64	-64	-64	-64	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-22
2024-07-13 07:50	63.30339	-81.95643	12	34	0	1	540	2	0	0.022	13	8	5.164	29.26	4.2	240	8	9	0	1	0	2	6	-65		-70	-64	-64	-70	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-22
2024-07-13 08:00	63.30006	-81.95565	41	35	0	1	560	2	0	0.022	13	8	5.15	29.25	4.1	240	8	9	0	1	0	2	6	-65		-70	-64	-58	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-22
2024-07-13 08:10	63.297	-81.95433	12	36	0	1	540	2	0	0.022	13	8	5.159	29.25	4.2	250	7	9	0	1	0	2	6	-67		-70	-64	-58	-70	-70	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 08:20	63.29415	-81.95385	12	37	0	2	530	2	0	0.022	13	8	5.173	29.26	4.1	240	5	7	0	1	0	2	6	-67		-70	-64	-58	-70	-70	-70	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 08:30	63.29148	-81.95199	12	38	0	1	530	2	0	0.022	13	8	5.198	29.27	4.1	240	6	7	0	1	0	2	6	-67		-70	-64	-64	-70	-70	-70	-70	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 08:40	63.2889	-81.95088	12	39	0	2	540	2	0	0.022	13	8	5.204	29.27	4.1	245	6	7	0	1	0	2	6	-66		-70	-64	-64	-70	-70	-70	-70	-76	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 08:50	63.28596	-81.95067	12	40	0	1	540	2	0	0.022	13	8	5.206	29.27	4.2	250	5	6	0	1	0	2	6	-66		-70	-64	-58	-76	-70	-70	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-07-13 09:00	63.28335	-81.95052	12	41	0	1	540	2	0	0.022	13	8	5.203	29.27	4.2	220	6	7	0	1	0	2	6	-66		-64	-64	-64	-76	-76	-76	-70	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
